Transaction ID,Date,Amount,Product Type,Region
7d855f85-0cfd-4835-8e37-56c28189d6df,2023-08-30,398.32,Furniture,East
96cfd1b3-7cd8-4df7-9191-b9c77485afb7,2023-07-08,308.68,Clothing,South
c7b684bc-6cc1-498c-9653-2169a82dbe28,2023-09-22,747.8,Electronics,South
d7db54bd-7765-490e-8aa6-94177f57e348,2024-05-31,151.62,Books,West
a9daee55-22b9-4b5e-b298-17eb27b7713b,2024-04-16,446.97,Toys,North
6e1ac64f-453d-4ada-b367-2c5245da86f6,2023-11-23,816.54,Electronics,Central
12978954-35dd-4b95-a760-7010c7aa41ea,2024-02-26,469.01,Books,East
71c3e092-ceb6-4179-98e1-d4fc33a9df06,2023-01-12,486.0,Electronics,East
060dcc8b-6e15-471c-bf21-5784bc0b273e,2023-06-10,69.91,Electronics,West
c272ec5a-a162-4fa2-b65a-c0c53d76d094,2023-12-28,505.27,Clothing,West
e76b7ebf-9baa-41ae-b710-f5273a129a6b,2023-04-11,598.85,Clothing,North
6bc8a436-d566-4dc1-a633-e0a47f0ef0f4,2023-10-06,291.43,Furniture,Central
a49658eb-b58d-4df2-859a-e4ea92629b06,2024-08-04,789.73,Books,West
17a40b16-a498-4a24-89b7-3a646c754238,2024-09-24,478.82,Furniture,East
33063069-e402-4137-9471-390f0447c43e,2024-06-30,699.67,Electronics,North
4a1a2165-582a-46a0-b2c1-a651c1012f33,2024-11-20,937.8,Clothing,West
9f5cca13-624b-4cde-a27e-67791ef055d6,2023-02-18,866.04,Toys,East
1d74817f-bce0-4f25-ab84-1df9a7441b42,2024-03-07,444.56,Electronics,Central
68d165c1-ab92-46d1-a34b-b3bd4ed11947,2023-08-22,993.18,Furniture,East
b61d31a5-4df0-40d4-ac46-60705df94e48,2024-03-01,876.77,Electronics,North
34e92070-db02-4e34-83e7-9d0149edbe1e,2024-10-19,529.82,Books,North
0bb43d65-d8ac-46ce-9964-6c4bb3f69974,2024-02-03,544.1,Books,South
b1ec603f-46a2-4799-9539-d48e7eef608b,2024-08-31,837.43,Toys,North
a4014efc-a0b4-4bff-b991-296431802eb8,2023-10-28,527.12,Electronics,South
96635def-a732-4d5e-8475-a09e4bbb7296,2024-03-19,63.07,Books,Central
b8c97bb1-da16-47c8-85da-63f4b467d455,2024-09-25,910.09,Books,North
ed12f740-fdcc-425b-ad41-4326db5bbe19,2023-11-05,109.87,Books,North
e1f551a1-1508-4f9a-97cd-49a1309fbb35,2023-06-19,44.14,Electronics,South
feee4546-0d2e-480e-9bb3-e70c907d7400,2024-10-23,69.18,Books,Central
0ad31069-6c72-4505-887d-365e8e227e94,2023-08-02,87.5,Electronics,East
7053b9d5-bf23-4e52-baf1-2b200b0061ec,2023-04-20,921.44,Electronics,South
d4ed1356-ae86-439c-b7be-e01b70e45729,2024-09-04,238.92,Books,South
a045b5c1-7190-4a21-bf1c-bcd2f973c880,2023-12-15,240.47,Furniture,South
05af1ba5-b2f0-4f71-97ab-46e3fc1d5c6d,2023-02-26,973.64,Electronics,West
d164e4c3-87c8-412a-93f3-86da957ccabd,2023-09-10,167.36,Furniture,West
ad7d0956-078c-440c-b840-668b715c2783,2023-04-12,625.92,Clothing,Central
13da6989-f843-45e4-9e39-a37656df86b9,2024-01-11,573.09,Books,Central
8ceb63b1-1516-48b2-99bb-c46dfd4efc4c,2024-01-19,349.39,Toys,East
a485ab61-309e-4853-b123-1ef469459c3f,2023-01-06,666.05,Furniture,West
0778e18e-6a89-4a2b-83bc-1833c01380db,2024-10-14,420.19,Toys,West
de59c780-86ba-40c2-b09f-ecbf48df8f6f,2023-10-08,38.71,Electronics,North
13f0a028-2963-460e-85e7-2dab42751a8d,2023-01-05,70.12,Furniture,South
4f3de6a4-84b2-44e8-a1b3-51acc618193d,2023-05-22,687.67,Books,North
9453e7f5-cce1-401e-ae32-9bc1ed85059f,2023-07-05,761.25,Electronics,West
2921bec5-a53f-4fbd-aba4-a6b1c6cec3c1,2023-11-15,969.14,Electronics,West
36a4e63e-8a6e-4481-9854-f814b957d3f6,2024-04-15,445.47,Toys,East
33bcece2-0865-4937-9147-6875e5133cb5,2024-05-31,592.23,Toys,West
6f481dd8-4f4a-455f-a74a-068e4cc5c453,2023-02-02,390.62,Electronics,East
8dbd6f1a-f659-4f56-968f-13f5cea3023e,2023-08-27,879.97,Electronics,West
21e4c26d-6945-4de8-be1e-3f18cff05567,2024-09-26,916.54,Books,West
dbcc9241-cd97-4639-907d-cf080600b2cc,2024-11-23,937.28,Toys,South
4461c401-5549-4e00-82f9-ac97aa3beee0,2024-10-25,40.2,Electronics,South
cbb6f98c-ac7a-45db-aa46-197c55b0d4e9,2024-05-08,663.02,Books,North
305f4284-0503-49fe-8723-191b7e58d829,2023-07-19,848.6,Toys,South
9eb2f2b0-e87c-4a8e-bbe0-d5ebbcfa67e6,2024-11-24,449.7,Furniture,South
dc525c17-8c7a-4208-969d-817616b7f9e7,2023-07-15,79.0,Toys,West
cd98d7b4-5c1b-405f-9017-7475277e5354,2023-02-11,394.31,Books,Central
4b0f32ae-41d3-43a9-af83-cdd3b459de8f,2023-12-03,65.65,Furniture,East
d0aebbfd-bc09-4cda-a3a1-b1a740e0518c,2024-11-22,427.02,Clothing,South
3891ca7b-1e8f-45f7-81ef-11a0768f11e1,2023-09-20,291.71,Electronics,East
ce6ad4f1-5929-4a87-bae2-355a1107d0bb,2024-08-18,533.88,Furniture,East
dcdf5232-753a-47ec-87cc-8675cd4a2b40,2024-10-21,549.16,Electronics,East
5108f766-afcd-4bb0-b903-436270934990,2023-02-28,524.4,Books,West
3e55a24d-1aaa-4690-a09d-f8ee11c3f5aa,2024-08-13,875.23,Toys,East
ecee1724-9a8c-4f41-b072-c679cb670957,2024-04-01,940.41,Books,South
ea9b3a58-b71b-4f52-bfad-54aa5a7f7ebb,2023-06-21,375.98,Clothing,East
b3f8cb7b-04e5-4b00-9b89-d20e7b35d5c8,2024-10-23,227.98,Electronics,North
4a6be798-e61f-4925-91c8-b6d11d4600d2,2024-11-20,766.13,Furniture,Central
2f0855ca-21bb-4eb1-a762-155c8227f4d5,2023-04-09,80.67,Toys,West
2089e154-24f4-4d31-be0c-24d01b37bbc5,2023-01-30,270.17,Furniture,Central
fdfe0423-0f45-48e0-9aac-336b7b9ca36c,2023-05-08,449.42,Books,Central
79e9b1b3-9d02-47d7-8f27-ef7e2c8b961a,2023-12-26,791.21,Toys,South
84e9aeaf-6309-4668-b729-9af0b89313e3,2023-05-06,897.45,Clothing,West
e3801496-9e97-4faf-9a39-88dcd7919c55,2024-01-23,638.39,Furniture,East
bb8b6b85-48e6-4298-b25c-359e96f65854,2024-09-17,718.97,Books,East
b45c07d1-c71c-473b-ba41-f273992b8424,2023-09-24,711.78,Electronics,South
c687e4b2-996e-4b97-9831-181fa06ee2a9,2024-07-17,687.88,Clothing,North
c667aed9-064d-41ea-91fb-e797c269b671,2023-02-05,539.88,Books,South
47d9daf6-e851-413e-9f58-2da50da4098a,2023-02-05,112.16,Electronics,East
5fc5dd3b-4362-4abe-9410-d135f993f967,2023-02-18,354.58,Toys,South
55a7ced0-665e-4a0e-b9e1-de687e9d80a3,2024-08-25,319.43,Furniture,South
21a9d725-5215-4fdf-b46e-177a2b8a5325,2023-10-28,715.17,Furniture,Central
00a0a035-148e-4a24-91a9-0da4d114a844,2023-04-15,976.2,Toys,East
ce99429d-3f1c-4605-a58d-4feae53e0118,2023-11-09,489.59,Clothing,East
3454ed86-5d0b-4f10-b913-8187d21c88c8,2024-07-26,148.76,Furniture,East
820cffa0-6ac7-411d-80c8-cdb1f08cdb1d,2023-12-27,509.05,Toys,North
9c64b6be-52cf-4218-a8c6-e8c86a767b0d,2024-04-16,758.82,Toys,Central
b33aba73-21d3-4db9-8d8e-62568f10f35d,2024-10-26,816.87,Clothing,North
15b289d9-5805-4360-8878-f5f71421ee0a,2023-04-19,498.53,Books,South
71308c7e-0cbc-40c6-af85-aab6dc0227f6,2024-07-04,327.39,Furniture,East
63ebea72-737b-4daf-bb25-ef8b99927399,2024-03-08,201.24,Furniture,East
d00772dc-11b0-4b2d-8028-cb4837e1e23f,2024-10-17,57.66,Toys,West
ea0a5a6e-25fb-4121-b5c1-0e30c53d9913,2023-06-13,942.17,Clothing,West
e38238bf-8a2c-43fe-a8d9-5a7d8f776690,2024-01-08,530.78,Clothing,West
b197390e-29c0-473d-a708-d11eda2e7433,2024-08-15,708.95,Books,North
74f067b8-0d6f-4e0e-97f1-fc89d9114964,2024-09-29,344.68,Books,North
15db40dd-2892-4247-9afc-212074fbc51b,2024-04-17,536.2,Books,East
b223a302-6d60-4eea-a564-604a1bb355e2,2023-04-25,600.45,Toys,West
9f6abd9a-2255-4029-ba9d-a7de8a967b77,2024-06-19,506.25,Clothing,Central
23e23e27-bce6-41f0-98a0-3f934c3a4eaa,2024-06-26,918.26,Books,West
5cdf6161-1e10-4523-8e39-e08d4e9a0740,2023-03-02,213.44,Books,Central
e2c7abb7-7148-4c37-bf3e-25da5d40a3fc,2024-02-06,420.06,Furniture,Central
cb0e02cb-92c0-47de-ba6d-1178dfd77e58,2024-11-14,780.51,Furniture,East
8003b8fc-a447-49f0-ac6c-c96a016f2cc8,2023-03-15,939.41,Furniture,East
8d9b3c84-fa04-4897-bbd1-ba6d82bb4c47,2024-02-11,68.49,Books,East
5e67d964-b066-445c-9966-319c4c4f6808,2023-05-15,431.93,Clothing,South
78bcac98-4796-4fec-b6c7-b150ac462f69,2023-09-02,884.98,Electronics,South
5e7d6de6-2334-434f-a02b-cc5fc606ad02,2023-05-30,433.23,Electronics,South
79fafa5f-1aaf-443d-bc7d-ab5690d9d8a7,2024-02-16,627.28,Electronics,East
54873254-1322-484c-83f0-ecc6624a1155,2024-09-26,951.79,Toys,West
045649f3-3776-4d4c-ad8f-d051067cd3d9,2024-05-01,62.34,Clothing,West
d3dff2ae-c50d-49a5-ba73-03d9ddd5aa30,2023-11-18,469.27,Books,West
bef4e371-4e48-414b-bf50-d79724b9a43d,2024-11-11,990.66,Toys,West
546a24df-1aa3-4307-b6b2-5879de5762ec,2023-08-19,518.89,Clothing,North
91f9dbc3-e5c4-43cc-b4ce-f3382281ee05,2023-09-14,230.07,Toys,West
ceafd8af-025f-4d4b-9ded-a6640e119ee7,2024-06-30,807.37,Clothing,West
2800117b-de7d-44a3-a8f9-114ddb88cd47,2024-05-01,758.22,Clothing,South
04de25ff-2d73-4c93-b2e2-2c9a6db33539,2023-05-18,542.73,Toys,East
a31fe87b-ac94-4a99-8571-a08f64d954ce,2023-04-21,58.98,Clothing,South
dc7228c8-aaa7-4f5f-bdca-ec9a5a68122d,2024-04-20,768.44,Toys,West
68003fe7-9fee-4fb3-a7d1-9f2980879392,2023-03-17,882.41,Clothing,East
068d3070-6ce2-4146-9ce7-44168ade167c,2024-08-25,366.63,Furniture,North
8a2e91b9-b82c-4b47-8e62-8a722e674ec1,2024-01-11,340.3,Clothing,Central
7ff2eeb8-d5f0-4af7-95f9-a17cca3c1fa7,2024-03-05,866.75,Electronics,West
4365806e-a333-432a-996f-25e81dd81b10,2024-02-15,248.7,Electronics,South
89f6c02b-7402-41f5-be8b-f8f4a96c534f,2023-05-04,882.42,Books,East
aa21c29a-77b3-4369-961b-49177be4e523,2024-01-06,735.55,Books,South
d3badbe4-b1fa-46e8-b194-06b16bec46d7,2024-06-04,186.01,Furniture,West
e8c1ab1a-9558-4a3f-81ab-6a0daa2201a4,2024-03-11,450.02,Electronics,Central
3a28bf2c-c874-4afe-bf28-c8f353a2fbd5,2023-08-31,574.51,Clothing,South
8255de87-1f1c-435d-a637-13d06ef9d2a6,2024-08-20,206.54,Books,Central
d6715e8d-4edc-4e15-bd4a-ad8261ecacfd,2024-04-09,570.9,Furniture,West
1717fe53-0742-4a6e-a15f-5ea1e1fba7c8,2023-12-27,59.1,Clothing,South
0c4527ef-8f5b-4201-b305-5ebd815b73f6,2023-02-07,601.43,Books,Central
2b57a720-b1a4-437b-8ad8-6b768d2fd4e5,2023-12-31,631.88,Electronics,East
71010c26-4114-4b11-95ce-93ce9c245df5,2023-08-12,820.35,Toys,West
82acdffe-b899-47ad-afd9-fa2fc07316f8,2024-01-18,583.75,Books,South
0c0eba5f-da85-4d68-a58c-882ed5580276,2024-11-16,348.7,Electronics,South
c068a947-8bf3-4220-91c3-7f25c05804e8,2024-06-19,468.97,Clothing,Central
efa8316c-6243-4c7b-bcd8-168995905643,2023-12-15,486.25,Books,South
aabb07bf-fa35-4f41-8ca3-ff64d62d2be3,2023-06-24,549.88,Toys,West
ddc58227-9349-4eba-b3f5-b98d78bcd33b,2023-05-15,122.22,Electronics,West
05e7eba3-efb8-490a-bf81-b01609129daa,2024-03-29,853.88,Books,Central
e05c3550-cd6f-47c3-a8f6-9eb91c5eb246,2024-04-23,75.91,Books,East
3ec84efb-0203-4bdd-8bfe-c33942ef4c9f,2023-03-30,881.11,Furniture,North
44f338dd-d849-4d5c-b195-66e6d46c9e07,2024-03-21,839.57,Clothing,South
0d83b1a4-dd3e-4843-89b6-fe58894c3bd6,2023-07-20,323.06,Electronics,South
1726be1d-7029-48c6-b765-f295ab9e4fb1,2023-08-19,568.36,Books,South
9c6ea742-d0b4-4234-8989-1a6483ddaff7,2023-09-14,563.06,Clothing,South
621e0419-95a9-43d0-8de4-afc96d796b54,2024-10-22,67.46,Clothing,East
a6f1549a-ab16-4edb-8f09-454c935b8ff6,2023-07-23,526.2,Clothing,West
0bca734c-07b8-4507-b4a7-d4a3ac025343,2023-07-06,225.52,Furniture,North
5853abe5-e869-4741-9896-411968dbe595,2024-06-25,222.2,Electronics,North
828e8356-092b-4fbf-babf-7693aae1c725,2023-11-17,247.18,Furniture,East
a38889c3-2e90-481f-85c7-e589529ff18e,2024-10-11,602.74,Toys,West
16d33cc7-7c57-4fe5-b7df-ea825c2c1011,2023-04-18,691.2,Furniture,North
800529f0-b53d-4114-a0e4-e301b60d7d44,2023-11-20,348.75,Toys,North
61bac450-5656-47ab-ac1c-2213ef6eada3,2024-06-09,780.96,Furniture,North
c9ad8b12-db4f-445a-a2e6-e556983746f6,2023-06-15,106.9,Books,South
386b29d1-cfe5-4ced-bc09-9ce5acb27db6,2024-08-24,869.04,Electronics,East
113b7d7b-3da2-4ef3-a36e-7ca07da20d10,2024-06-04,120.44,Clothing,West
798fdd4e-89d6-4926-9dd5-0fb9ff9ac3f2,2023-04-23,712.94,Electronics,East
7f5974f7-035e-43a5-a266-e2fb9372ef97,2024-04-12,518.79,Books,North
3f51118b-0fa0-454f-ac27-61730b26181e,2024-09-23,850.9,Toys,West
381d8423-9798-49e6-b8ca-d6114e81bc0d,2023-10-16,328.3,Clothing,North
7bd96e9e-62c4-4aca-b5b2-c564273621c8,2023-09-18,477.18,Toys,East
1d58066b-06d3-4570-a0ee-833e37d03819,2023-10-05,259.44,Toys,West
8d922f66-582e-4ceb-bceb-c4e77bcf7fbf,2024-05-13,303.03,Furniture,West
60d2f3a7-4e5f-443b-8177-653d83c31523,2024-01-12,112.65,Furniture,Central
c320fda7-3bb7-4ce2-a0cc-04efdcd3c73b,2024-06-27,983.61,Furniture,West
426ce76d-b00d-4cf0-8143-094f45e29376,2024-09-16,426.69,Clothing,East
09f8a552-76c8-4013-a432-019844032020,2024-02-14,921.79,Books,West
9039ec36-22fe-4e2e-8081-15dab85898e0,2024-11-11,991.22,Electronics,East
88ab3112-5be7-434d-b463-9db962389d6c,2024-09-15,946.59,Toys,South
f730ba2a-e519-4b8e-8c0b-c727c5a1f59f,2024-03-29,114.07,Electronics,West
fdbe81f0-615b-4e23-9a32-e4b2e6b407e3,2023-06-10,552.58,Clothing,North
25bd506d-1e51-49d3-b55d-67a67d6b32af,2023-08-05,485.95,Clothing,West
3abf7c1d-627d-4ebe-8fb4-f5874b0930a8,2024-05-28,843.37,Toys,Central
fcc5c5cf-67c3-43ab-9d74-5be4e12856bb,2023-10-14,180.72,Books,South
9c21d2c4-6e9d-46cd-b4b6-779a707e0d7e,2024-03-01,113.8,Books,North
9545cc98-0441-4a68-8540-f18be6e4cffe,2023-06-21,275.53,Toys,East
0c6f5083-402a-4eab-a5f3-826aef5afb64,2023-07-16,600.14,Electronics,Central
fedf8bf2-4bc3-42eb-9997-9297bca2c06c,2023-02-14,502.89,Clothing,Central
c3e3b1c7-abb1-4e43-98be-5dad93ac31f0,2024-06-05,196.48,Furniture,Central
6750159c-f00f-4c90-ba54-799b2a05bf4a,2023-02-24,502.15,Clothing,North
d26f3938-48eb-4c40-84cb-80b7cdacfc41,2023-05-08,928.96,Furniture,South
2a8d394c-a6a6-4848-b4de-a23f84a3fbdb,2024-09-10,415.85,Books,West
b080baa9-ee0e-4c79-8a15-1022774c1aea,2023-05-27,228.74,Books,South
d1c455ba-62ea-45a7-af5f-4796d464007b,2023-07-08,665.3,Electronics,East
b3eb6623-af9c-45d4-bfd4-85aba811b702,2024-01-11,992.7,Books,Central
eb2d7cb5-4a2b-4f69-b640-73c1355cd7f4,2024-08-20,563.38,Electronics,East
b71bacf0-1784-4ec4-a15b-0b3c83762f96,2024-09-08,845.08,Electronics,Central
d01c474f-a306-406a-945f-27713712928f,2024-11-29,181.56,Toys,Central
d2701314-14a9-4562-bf43-fba5837b7614,2023-03-19,224.52,Books,Central
1e6bdb1a-ed1c-447f-b230-60f70943d012,2023-03-29,468.53,Clothing,Central
b1c02270-ec32-40d6-a3e0-7b3735fe6d21,2023-03-04,728.81,Books,West
fc1f5bbd-7557-47d7-90d9-fe44bbd4a2b9,2024-11-23,232.34,Clothing,Central
d6bea78e-9542-427c-ba85-f07218c4bb25,2024-07-11,980.41,Toys,South
eb7c18ab-d5dc-4c29-b2e5-43050cd84cdc,2023-04-21,699.28,Books,West
20cb4723-c76a-4ecb-86a7-1d60a7531086,2023-06-17,305.75,Furniture,Central
c3a8481e-1a5c-4116-ac5c-9a7845880449,2024-04-28,568.38,Furniture,East
531d6894-6b85-406f-aa1d-3ffbee2f03cd,2024-05-09,872.44,Electronics,South
82d63c82-dfcd-4220-99cb-efd2e7c8775c,2023-01-30,804.79,Clothing,Central
2ce379aa-dcad-4748-b10e-681c86656855,2024-09-10,747.33,Clothing,West
5cf082d8-9c7e-4976-89fa-b49480297c5b,2023-12-03,668.38,Books,North
b67de696-af5d-4a05-8f98-b9d46899ef95,2024-02-23,861.21,Electronics,Central
fc792c93-e0fb-4efd-8a9e-3fb4533fb5f0,2024-05-12,428.72,Books,North
6cd266e2-bbb2-44bc-b199-5a4e4ae2a97d,2023-12-28,768.89,Clothing,West
842cb696-768e-48a5-bac3-2cd34135bc8e,2023-07-10,748.99,Books,North
6b480f9f-f208-48ed-85ad-acd8ae633c10,2023-07-30,675.07,Books,South
01d83751-68d7-4927-bcfb-2b8550dd3f16,2023-10-30,599.14,Electronics,South
c1431a6e-4c27-4ca4-8eae-c36052a0bbd0,2024-07-07,13.36,Electronics,South
1cbdacd4-bf34-4db3-aa02-2539c1a710ff,2024-03-03,210.93,Books,East
226e44e5-8bd2-41aa-8e33-d64beaeee9d2,2024-06-08,36.39,Furniture,East
82355ede-4397-4010-85d7-9c519a067f7a,2024-10-13,643.47,Books,South
81666495-96cd-4572-9f57-ac44fc04ac5d,2023-09-15,952.32,Toys,Central
3e68c8d9-5e1e-4ee5-82fb-1b8895622a28,2023-01-09,236.81,Electronics,Central
ba92f3cd-7d7a-4536-b1d7-234f27f8a217,2023-04-04,515.81,Furniture,West
5150438d-a8f7-4633-836f-77470c1d3e31,2023-11-16,985.53,Electronics,Central
86c6d38c-3062-468c-abb7-a8bbec30f695,2024-10-19,891.86,Clothing,Central
760a6ddd-a513-41f8-bbef-8d9895a10e2f,2024-04-14,641.93,Clothing,North
adeb4cab-c52b-4063-a67f-7245e72dc7db,2024-05-03,688.04,Toys,East
3056e0ad-650d-4d29-b2f7-2b09011ba7f1,2023-10-19,602.71,Furniture,South
fd096c4b-1372-4f63-ac04-3f4ff7cafb7c,2024-11-21,468.64,Toys,West
5642abf8-ba50-4aa8-80a2-5b57817f6312,2024-11-15,83.63,Electronics,Central
dceebf39-0442-41b3-bad0-c9124f3b68b7,2024-04-15,309.32,Furniture,Central
a3742861-7493-43e8-8949-25833840b05d,2023-05-07,651.4,Furniture,Central
79b8b128-3162-4331-9fbf-39adac6efca0,2024-03-23,473.52,Furniture,Central
2d357fa7-1f85-40aa-abc0-412568403e26,2024-01-02,373.42,Furniture,East
71d5926b-06fc-4f94-a135-614e323c8473,2023-02-01,949.61,Toys,East
6dbdc21e-0fd0-426f-ac18-1743bdda48a3,2023-08-21,197.9,Toys,Central
6d998903-1632-44a8-a8ad-8a7f61771415,2023-02-07,403.0,Toys,West
b987eabe-9d1d-420f-abe8-17bc9fcaa124,2023-03-26,308.65,Clothing,North
13a38034-dce5-42f3-9ed4-821697752b96,2024-11-05,181.3,Furniture,Central
e359ba37-cb35-481a-9468-486f6baa3a7a,2024-04-11,330.76,Furniture,South
8b208e6a-e5e1-4d37-9642-a7731158c6fa,2023-05-21,910.43,Clothing,East
ff444c73-cc4d-4199-92ae-676bc332bd7d,2023-02-22,754.54,Toys,West
9d027274-e5c3-4b78-9abd-1d39e560bace,2023-02-26,305.57,Furniture,East
372bb3e6-c27e-4e0a-9c48-79745b5e6410,2023-03-26,341.44,Clothing,South
88bbd17e-0e93-4aa2-856a-7666d623e174,2023-12-12,619.73,Furniture,East
d566c4ed-6cf4-4b02-82f1-5ad542c2d421,2023-05-31,810.63,Furniture,South
fc535958-c858-4ecc-a8dd-49da0bfee2c0,2023-02-03,672.83,Furniture,South
058888cf-c601-4fd2-9d62-d5f4d4062842,2024-11-08,173.73,Electronics,Central
01432a51-45b8-44cc-ac99-4664cdf9c42a,2023-10-03,734.87,Toys,Central
6c7f423c-aead-4217-9171-1c352f2e0597,2024-11-23,122.75,Electronics,North
9e8b2964-a454-489b-b782-25c59876e577,2023-11-20,940.76,Electronics,East
d2052d1d-6d6b-472f-b21d-ab43b828da85,2023-11-04,739.06,Books,South
14b89268-5c1c-40f8-a757-7d3dfd6648cd,2023-06-25,452.46,Furniture,South
66c26638-42a6-48e7-895e-28775bd9f6c8,2023-08-27,247.47,Electronics,North
f8fecf93-b3f4-4be0-b760-babed33d37ea,2023-01-09,398.14,Electronics,West
54d2599d-d76b-4c24-bd11-074d1c17a43c,2023-07-16,95.3,Clothing,West
f7b5a8a5-67d3-47b9-aeae-83429d65da00,2023-07-30,735.04,Electronics,West
67ba7ec8-4a4b-4503-9ccb-56e9ec35061b,2024-07-12,942.7,Books,West
30da46de-52e9-4a1b-aa89-61ece3fd995a,2024-03-30,628.2,Electronics,South
4de91f73-6812-4f23-9317-9beec20a26d1,2023-01-23,430.99,Electronics,East
076ab929-d6b5-40b6-afd9-cb09734c487e,2024-05-13,244.24,Books,East
c42c583e-316b-4127-862e-e7c4f6d7992d,2023-01-18,435.39,Clothing,West
37d37229-84c7-49bd-9948-76947da2c043,2024-07-17,548.62,Toys,Central
afa8dc70-6ed0-4757-a9db-b07209c86d33,2024-01-06,51.3,Electronics,East
724fe1ee-c8bc-4187-8b30-3bfbf689aef9,2024-11-16,229.1,Electronics,West
4132644c-6bfd-4edf-9fa3-def70a4ccbc0,2023-07-25,586.23,Books,Central
2a917eeb-5daa-46b8-ad62-e091acaa45ed,2023-11-17,493.21,Toys,Central
98b684e6-0f65-47da-9487-24955c75c316,2024-04-06,781.64,Toys,West
2924ebd0-f75e-426e-9b2a-468a6dedd72b,2023-06-28,514.79,Furniture,East
111d2c3a-619b-4aa9-a6c2-69dfa78b156e,2024-10-16,712.29,Furniture,East
3b76497b-ccc8-4c86-87f7-54293adfafa6,2023-08-01,136.48,Toys,West
c2fd8337-5df7-4037-a2f6-7aea845cb551,2023-06-01,490.83,Clothing,Central
ca059e11-fcd9-4853-8f28-601d360e8298,2024-04-11,719.01,Books,North
85bc3837-f71d-4ebc-a5b9-9e5214fe46e2,2023-08-29,978.57,Clothing,West
a6043655-b19f-4e49-a54a-c73e55d79e5b,2023-08-05,487.4,Clothing,North
a5e8dcd5-0c91-485f-8314-14b51d94f614,2023-03-12,560.8,Electronics,South
3e1ff42f-9893-4ef7-bfd6-2398bb237dd2,2023-02-24,255.08,Furniture,North
91c660d0-d6c1-446a-b5dc-49f318ca050d,2024-04-05,24.7,Furniture,North
39b60ad2-89b1-48ec-b445-0a743f901861,2024-08-13,409.7,Books,West
6cf4695b-d9f4-4700-baad-637b0b22d4b9,2024-10-11,25.46,Clothing,South
5a0d83f2-d3bf-4b1a-bc71-5f9cf05feddf,2024-01-15,830.39,Books,North
1cee76f4-0e29-49a1-a3ca-6fb67f099755,2023-02-24,729.7,Furniture,West
b3c951a6-d256-4912-8f27-e6c4c8b22b19,2024-03-09,703.54,Clothing,North
d3f5bcd0-1ff4-46dc-ab26-b69e7af8e1e1,2023-11-14,352.56,Clothing,West
34dcb43f-ab9d-4f43-b938-fe2a250c0249,2024-06-18,900.84,Toys,West
d178b099-74c1-4140-b1cd-1f5176fa1a9b,2023-08-27,241.35,Furniture,East
57e245c8-72b5-44fd-87b0-93db4397fa10,2024-06-01,960.79,Toys,South
ecf445d7-febe-4f20-a2e5-ed342cb74de0,2023-12-27,108.33,Clothing,South
555187cd-85b7-4457-84fd-3cf142f1cb3b,2023-11-20,358.11,Toys,East
172e334d-52d1-421c-8cba-b57ed88817a1,2024-07-22,243.46,Electronics,East
e7435a5c-ffcb-40ec-9a79-04e920960172,2023-04-01,929.1,Furniture,East
efd7461e-d14a-4e51-88b6-11a22dcc2771,2024-10-14,224.74,Electronics,Central
82d2b844-d88d-457e-aa2b-3648ecda532c,2024-10-17,898.96,Furniture,South
e95d7dfa-ff28-4440-b898-0412c4e8e6a6,2024-04-17,605.84,Toys,Central
31dc0822-2a7e-4c33-adeb-c86907cc6119,2023-07-16,884.6,Toys,South
f19b85f8-e76b-4bed-a09a-aefb1be23df3,2023-03-02,622.3,Toys,Central
d0b53b4d-b854-49e1-a248-9e8f8f85fea1,2023-04-04,516.26,Furniture,South
6436a602-6166-4480-9395-6e5b97e005b9,2023-01-11,977.64,Furniture,North
326a671d-64ec-44ce-94a6-25bc98b05d46,2023-04-23,407.97,Electronics,Central
4b3f0417-ba29-46d1-861a-a92c65e96b69,2023-02-08,585.38,Clothing,South
8ef166c6-027e-4cba-a95d-0930db275615,2023-06-12,828.34,Electronics,South
7e3e0134-c326-4aa5-872d-9ddf93b060d7,2024-03-25,423.17,Toys,South
e4cd889a-7c8e-4fd2-bcaf-1bc66481d74a,2023-03-10,491.98,Books,East
c7586637-dd28-44c2-9760-5b49c137d85e,2024-03-31,94.28,Furniture,North
23294482-3da0-4004-8086-62c9f35bc106,2023-08-21,756.74,Furniture,West
f2e5d532-e1c1-4328-95cf-e301d0b72a31,2024-06-29,844.99,Toys,South
f70537f3-04d5-4cce-b161-5e678ec109b1,2023-02-19,142.76,Books,East
9e89a3ae-d0b3-43a9-ab94-951aea6d3714,2024-09-19,639.65,Electronics,South
ff74e2fc-63ef-4d45-943e-aa4fae05e2b3,2024-11-17,811.17,Furniture,North
485cafa8-095a-4fb1-a945-794d084430a1,2024-10-20,357.14,Clothing,East
d26a7287-2a1b-4bf5-a40a-7e0049e77797,2023-10-21,398.96,Books,South
64199af2-d1dd-492d-a546-d286cf118322,2024-08-10,675.54,Electronics,North
28087af2-df62-4cf2-bf53-d86d304858fe,2024-10-11,45.71,Furniture,Central
50d42588-a6ef-4840-beb5-da0cc8ca9e6c,2024-11-27,820.9,Clothing,South
d3d45a35-c67c-48ba-a8f1-dc9746179ac6,2023-04-10,485.93,Furniture,North
a700e79e-3722-42ec-acf5-c31e05e9fe88,2023-06-19,701.14,Clothing,East
